MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,GarageYrBlt_NaN,LotFrontage_NaN
50,4,0.8194314636422093,0.5007416173850229,1,1,0,3,0,4,0,6,2,2,0,0,7,7,1936,1987,1,1,3,3,3,-0.5670159496749859,2,4,1,2,4,4,5,-0.47951483903601977,6,-0.2930252797528886,0.530864563334957,-0.07888091611249952,1,2,1,5,-0.23434909294424355,1.6343221769532077,-0.10119701650206231,1.1332789984829226,0.0,0.0,1,1,3,1,2,6,7,1,2,1,1936.0,0,1.0,-1.3601875423214813,1,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,5.446178261094551,0,3,4,1,-0.08959195989676072,6,2006,9,4,0,0
20,4,0.10101769377900129,-0.005227316892668971,1,1,0,2,0,4,1,11,2,2,0,2,5,5,1983,1983,1,1,6,6,3,-0.5670159496749859,3,4,1,2,4,0,1,-0.308258169347572,0,1.6224329799907746,-0.7322315812589696,-0.4261214677174726,1,4,1,5,-0.6150960114358325,-0.7850250438866518,-0.10119701650206231,-1.4038113539187482,1.0,0.0,1,0,2,1,4,5,7,0,3,1,1983.0,3,2.0,0.05165768611838211,5,5,2,0.5556319146373861,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,2,1,-0.08959195989676072,6,2006,9,4,0,1
60,4,2.5007471849583247,0.678188634887592,1,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,13,14,3,-0.5670159496749859,2,4,2,2,4,4,6,-0.9691332664786333,6,-0.2930252797528886,0.41252042005768824,-0.7030060905658826,1,0,1,5,-1.2198186789556347,0.9460797177943276,-0.10119701650206231,0.12843957145502843,0.0,0.0,2,1,3,1,2,8,7,1,2,1,2005.0,0,2.0,-0.3848997200439441,5,5,2,-0.45618648376884785,-0.34762357621693546,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2009,9,4,0,0
90,4,0.5981904076258227,0.5177222634618168,1,1,3,3,0,0,0,12,1,2,2,5,5,5,1960,1960,1,1,8,8,1,1.4517294177160556,3,4,1,4,4,4,5,0.0035167934185764754,6,-0.2930252797528886,0.23045250732342856,0.12083913971258306,1,4,1,0,0.013537476903074223,1.9422815146107404,-0.10119701650206231,1.4419308669637048,0.0,0.0,2,0,5,2,4,12,7,0,3,5,1960.0,3,2.0,0.03308077521785759,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,1,2010,9,4,0,0
20,4,0.10101769377900129,0.08134908588631608,1,1,0,3,0,1,1,5,2,2,0,2,5,7,1977,1989,1,1,6,11,3,-0.5670159496749859,3,4,1,2,1,0,0,-0.5387959939281748,6,-0.2930252797528886,1.1635505600865095,0.4907751522067701,1,4,1,5,0.4396610143200263,-0.7850250438866518,-0.10119701650206231,-0.3556581858530156,0.0,0.0,1,1,3,1,2,5,7,0,3,5,1978.0,3,1.0,-1.02580314611204,5,5,2,0.6267753957753245,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,10,2009,9,4,0,1
30,5,-0.7790501058793072,-0.7363868390490759,1,1,3,3,0,4,0,3,2,2,0,2,5,7,1925,1950,1,1,8,8,3,-0.5670159496749859,3,4,0,4,4,4,5,0.10451431656817388,6,-0.2930252797528886,-0.6411976248918397,-0.6439978922539263,1,4,0,5,-0.24956744710738968,-0.7850250438866518,-0.10119701650206231,-1.040571372232143,0.0,0.0,1,0,3,1,4,6,2,0,3,5,1925.0,3,1.0,-0.1062460565360763,5,5,2,-0.7407604083206012,-0.7028427666170877,1.3840447476021507,-0.10333053085137019,1.8502559900950022,0,3,2,3,1.0032945613720337,7,2006,9,0,0,0
90,3,0.6737292587089615,-0.6888965679159664,1,1,3,1,0,4,0,6,2,2,2,5,5,6,1949,1950,1,1,8,8,3,-0.5670159496749859,3,4,1,4,4,4,1,-0.3455833409463363,6,-0.2930252797528886,0.3556241973282321,-0.1151936535352418,1,4,0,0,-0.29258103912347744,1.5503332666829714,-0.10119701650206231,1.049871755368092,0.0,0.0,2,0,4,2,4,8,7,0,3,0,1949.0,3,3.0,1.8489738157441293,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,8,2007,9,4,0,0
160,1,-2.4023310888369553,-2.134661339583417,1,2,3,3,0,4,0,21,2,2,4,5,6,5,2009,2009,1,1,13,14,4,-0.14201692496108242,2,4,2,2,4,0,2,-0.32362735765294554,6,-0.2930252797528886,-0.5524395174338881,-0.9980470821256636,1,0,1,5,-1.816339699533044,0.6427864307073636,-0.10119701650206231,-0.4643466174664943,0.0,0.0,2,1,2,1,2,4,7,0,3,5,2009.0,2,2.0,0.25600370602415184,5,5,2,-0.7407604083206012,2.7605443397843956,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2009,7,5,0,0
160,5,-3.4934596754402225,-2.928900362808067,1,1,3,3,0,4,0,10,2,2,3,5,4,5,1970,1970,1,1,5,5,1,-0.11964855523929803,3,4,1,4,4,4,6,-0.9691332664786333,6,-0.2930252797528886,-0.03354596614124799,-1.1478371239944756,1,1,1,5,-2.169740490319423,0.48880676187859723,-0.10119701650206231,-0.8155347578765847,0.0,0.0,1,1,3,1,4,6,7,0,3,1,1970.0,3,1.0,-0.8678994034575817,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,1,2007,9,4,0,0
20,0,-0.8396296702695198,0.01999461556383926,1,1,3,3,0,4,0,9,2,2,0,2,2,3,1949,1950,1,1,0,0,3,-0.5670159496749859,3,4,1,4,4,0,1,-0.8593533500116796,6,-0.2930252797528886,-0.2975444396059245,-1.2976271658632876,1,4,0,0,-2.5687267267044667,-0.7850250438866518,-0.10119701650206231,-3.345210342915213,1.0,0.0,0,0,1,1,4,4,7,0,3,5,1958.0,3,1.0,-0.7657263935046967,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,10,2006,9,0,0,0
20,4,0.10101769377900129,1.2834144386158028,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1956,1956,1,1,13,14,3,-0.5670159496749859,3,4,1,4,4,4,0,1.3560053642914458,6,-0.2930252797528886,-1.105470802364202,0.18665597629130345,1,0,1,0,0.34291287859163244,-0.7850250438866518,-0.10119701650206231,-0.4518005793066164,0.0,0.0,1,0,3,1,4,6,7,0,3,1,1956.0,2,1.0,-0.8771878589078439,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,4,2009,9,4,0,1
60,4,1.37124936944057,0.7599638206755223,1,1,0,3,0,0,0,20,2,2,0,5,7,5,1991,1991,1,1,6,6,3,-0.5670159496749859,2,4,2,0,4,2,1,-0.8637445466703577,2,3.4551245248072426,-0.3157512308793505,0.11856959362366166,1,0,1,5,-0.580950915379067,2.04960067773382,-0.10119701650206231,1.2362655310502721,1.0,0.0,2,1,4,1,2,8,7,1,5,1,1991.0,2,3.0,1.6724931621891463,5,5,2,-0.17161255921709453,2.138910756584129,3.1276902453365825,-0.10333053085137019,-0.28593545802354126,0,3,0,1,-0.08959195989676072,11,2007,9,4,0,0
20,4,0.8547979619646277,0.4187242633097897,1,1,0,3,0,0,0,12,2,2,0,2,6,8,1958,2002,3,1,8,8,3,-0.5670159496749859,0,4,1,2,4,4,0,0.19014265141239775,1,2.1367689941812027,-0.7185764878039,0.3001332807373731,1,0,1,5,0.7771696196002451,-0.7850250438866518,-0.10119701650206231,-0.02026272961474435,1.0,0.0,1,0,3,1,4,6,2,1,5,1,1990.0,3,2.0,0.5950323299587243,5,5,2,-0.7407604083206012,0.05199801298323568,-0.3596007501322808,-0.10333053085137019,3.0963676681641528,0,3,4,1,-0.08959195989676072,5,2008,9,4,0,0
60,4,0.18969543993168606,-0.10089506839313796,1,1,0,3,0,4,0,20,2,2,0,5,6,5,1994,1994,1,1,6,6,1,0.020153755521854427,2,2,2,2,1,4,2,0.8180837736033729,6,-0.2930252797528886,-1.0167126949062504,-0.2808705180265035,1,0,1,5,-0.5005066823968191,1.0463998050615542,-0.10119701650206231,0.584421191143,0.0,1.0,2,1,3,1,2,7,7,0,3,1,1994.0,2,2.0,-0.008717274308322578,5,5,2,1.6306889629440098,0.5848267985834639,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,7,2007,9,4,0,0
90,4,0.05569585694169299,-0.029213037201369613,1,1,3,3,0,4,0,7,1,2,2,0,5,7,1900,2003,1,1,8,8,3,-0.5670159496749859,3,4,1,4,4,4,0,1.4108953225249228,6,-0.2930252797528886,-0.8482998756270601,0.4998533365624557,1,2,1,5,0.4494151289669717,1.3800224208572147,-0.10119701650206231,1.340116539982231,2.0,0.0,2,2,4,2,4,9,7,0,3,6,1979.0,1,0.0,-2.196148532845085,3,3,0,-0.7407604083206012,0.33321320538335614,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,0,1,-0.08959195989676072,9,2008,9,4,1,0
20,4,-0.03701329945768772,0.2725726008325182,1,1,3,3,0,4,0,8,6,2,0,2,6,5,2005,2006,1,1,13,14,3,-0.5670159496749859,2,4,2,2,4,4,2,-0.9076565132571393,6,-0.2930252797528886,1.6551339244690106,0.599713364474997,1,0,1,5,0.5547304307330894,-0.7850250438866518,-0.10119701650206231,-0.2413092216691597,0.0,0.0,2,0,3,1,2,6,7,1,2,1,2005.0,0,2.0,-0.3523901259680262,5,5,2,0.04972271543426916,-0.7028427666170877,-0.3596007501322808,0.8099530196710679,-0.28593545802354126,0,3,4,1,-0.08959195989676072,10,2006,7,5,0,0
120,4,-0.8396296702695198,-0.20806796794327695,1,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1994,1,1,10,11,3,-0.5670159496749859,2,4,2,2,4,4,3,-0.6068595421376861,2,4.678889524087917,0.08479817713602081,1.2533426380843582,1,0,1,5,1.1926226641557316,-0.7850250438866518,-0.10119701650206231,0.3925891539944968,1.0,0.0,2,0,2,1,2,5,7,1,1,1,1993.0,2,2.0,0.27922484464980746,5,5,2,-0.7407604083206012,0.3184124057833498,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,7,2008,9,4,0,0
20,4,0.5597097992068618,0.2731472706721309,1,1,3,3,0,4,0,14,2,2,0,2,6,6,1980,1980,1,1,10,11,1,0.31094256190505154,3,2,1,2,4,4,1,0.40311568935828795,3,5.9795093300867,-1.2761594705525703,1.4394454173759124,1,4,1,5,1.3220317966709167,-0.7850250438866518,-0.10119701650206231,0.5211880529923268,1.0,0.0,2,0,3,1,4,7,7,1,5,1,1980.0,3,2.0,0.6461188349351668,5,5,2,2.294694786898101,1.2360619809837428,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,5,2006,9,4,0,0
20,4,0.10101769377900129,1.100156744619382,1,1,0,3,0,0,0,14,2,2,0,2,5,6,1977,1977,1,1,13,14,3,-0.5670159496749859,3,4,2,2,4,0,0,0.7148906521244365,3,0.25678218369205175,-0.6707836607111569,0.16849960757993232,1,4,1,5,0.07184086236998592,-0.7850250438866518,-0.10119701650206231,-0.7211754074790812,0.0,1.0,2,0,3,1,0,6,7,0,3,1,1977.0,2,2.0,0.31173443872572537,5,5,2,0.6821092144381654,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,3,2008,9,0,0,1
60,4,1.0588180828954257,0.5840483175334409,1,1,3,3,0,4,0,16,2,2,0,5,8,5,2003,2004,3,1,13,14,1,1.3342954766766875,2,4,2,2,4,4,6,-0.9691332664786333,6,-0.2930252797528886,1.4116180911869383,0.2933246424706089,1,0,1,5,0.35548670357949674,1.8746237813374946,-0.10119701650206231,1.5743755258884995,0.0,0.0,2,1,4,1,0,10,7,1,2,3,2003.0,0,3.0,0.8504648548409365,5,5,2,0.08134204038446398,0.7772371933835462,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,5,2007,9,4,0,0
60,4,0.10101769377900129,0.20692193161499017,1,1,3,3,0,4,0,14,1,2,0,5,7,5,1968,1968,1,1,8,8,1,1.3454796615375797,3,4,1,4,4,4,1,0.24283701131653554,6,-0.2930252797528886,-0.6389217759826614,-0.4987469425629572,1,2,1,5,-0.006143480737128594,1.2680372071635664,-0.10119701650206231,1.0127552584614004,0.0,0.0,2,1,4,1,4,9,7,1,2,1,1968.0,2,2.0,0.06094614156864437,5,5,2,-0.7407604083206012,-0.06640838381681503,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,0,1,-0.08959195989676072,4,2008,9,4,0,1
20,4,0.10101769377900129,0.5575545109847253,1,1,3,3,0,4,0,5,2,2,0,2,8,5,2001,2001,3,1,13,14,3,-0.5670159496749859,2,4,2,2,4,0,6,-0.9691332664786333,6,-0.2930252797528886,2.713403667236895,1.5915050053336457,1,0,1,5,1.503941733613056,-0.7850250438866518,-0.10119701650206231,0.7019590476883838,0.0,0.0,2,0,3,1,0,7,7,1,5,1,2001.0,2,2.0,0.22813833967336505,5,5,2,0.8560155016642369,1.5320779729838694,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2009,9,4,0,1
60,4,0.10101769377900129,0.7421006967631351,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1997,1997,1,1,6,6,1,1.026730393002152,3,4,2,2,4,4,6,-0.9691332664786333,6,-0.2930252797528886,0.9177588778952589,-0.19916685882533333,1,2,1,5,-0.3174311531209227,2.1149253857217816,-0.10119701650206231,1.3900686737436385,0.0,0.0,2,1,4,1,2,8,7,1,5,3,1997.0,0,2.0,0.7854456666891007,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,11,2006,9,4,0,1
20,4,0.3180709763381057,0.003582366062610693,1,1,0,1,0,4,0,23,2,2,0,2,8,5,2007,2007,1,1,13,14,3,-0.5670159496749859,2,4,2,2,4,0,2,-0.9340036932092081,6,-0.2930252797528886,2.0238214477558865,0.9401452778132059,1,0,1,5,0.8890153161252387,-0.7850250438866518,-0.10119701650206231,0.09088269846446682,0.0,0.0,2,0,3,1,2,7,7,0,3,1,2007.0,0,3.0,0.6368303794849045,5,5,2,0.04972271543426916,-0.4364283738169735,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,7,2009,9,4,0,0
20,4,0.18969543993168606,0.04166613297576489,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1965,1965,1,1,13,14,3,-0.5670159496749859,3,4,1,4,4,4,1,-0.2270210311620263,5,2.4619239456808986,-1.0007817525420026,-0.2876791562932677,1,0,1,5,-0.5371177667401641,-0.7850250438866518,-0.10119701650206231,-1.3263213327838825,0.0,1.0,1,0,2,1,4,5,7,0,3,5,1965.0,3,1.0,-0.20377483876383004,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,1,1,-0.08959195989676072,7,2009,9,4,0,0
20,4,0.74744771816872,0.529521840602205,1,1,0,3,0,0,0,21,8,2,0,2,9,5,2006,2006,3,1,13,7,4,1.1217959643197357,0,4,2,0,1,4,6,-0.9691332664786333,6,-0.2930252797528886,3.059332701431989,1.9364760108496974,1,0,1,5,1.700238498870272,-0.7850250438866518,-0.10119701650206231,0.8970267944407343,0.0,0.0,2,0,3,1,0,8,7,1,2,1,2006.0,0,3.0,1.4635029145582457,5,5,2,-0.7407604083206012,2.124109956984123,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,3,2007,9,4,0,0
20,4,-0.13262008148958723,-0.0951093176331986,1,1,3,3,0,2,0,5,2,2,0,2,7,5,2004,2004,1,1,13,14,1,0.6073234607186948,2,4,2,2,4,0,2,-0.9252212998918518,6,-0.2930252797528886,2.092096915031234,1.0173098448365332,1,0,1,5,0.9600201664917071,-0.7850250438866518,-0.10119701650206231,0.16144298585038253,0.0,0.0,2,0,3,1,2,6,7,0,3,1,2004.0,2,2.0,0.45106127047965927,5,5,2,0.7769671892887499,-0.1700139810168594,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,8,2009,9,4,0,0
20,4,4.771435718446879,2.221306532623807,1,1,1,1,0,4,1,12,3,2,0,2,7,7,1960,2007,0,5,14,15,3,-0.5670159496749859,3,4,1,2,4,1,2,-0.03600397650952686,6,-0.2930252797528886,-0.912023645084051,-1.0593248265265414,1,0,1,5,1.955993381660504,-0.7850250438866518,-0.10119701650206231,1.1511803901020266,1.0,0.0,2,0,4,1,2,9,7,1,2,1,1960.0,2,2.0,0.14918646834613583,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,11,2008,9,4,0,0
30,4,-0.7196469183668145,-0.8332787802806478,1,1,0,3,0,4,0,3,2,2,0,2,4,5,1926,1953,1,1,8,8,1,0.03693003281319272,3,2,2,1,4,2,6,-0.9691332664786333,6,-0.2930252797528886,0.0893498749543773,-1.0252816351927203,1,2,1,5,-1.1990198845933064,-0.7850250438866518,-0.10119701650206231,-1.9840792664463929,0.0,0.0,1,0,1,1,4,5,7,0,3,5,1953.0,3,2.0,0.25600370602415184,5,5,2,-0.7407604083206012,-0.7028427666170877,0.13858367779184247,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2006,9,4,0,0
20,4,0.05569585694169299,0.24284438745944964,1,1,3,3,0,4,0,20,2,2,0,2,7,5,2003,2003,1,1,13,14,2,-0.5670159496749859,2,4,2,2,4,4,2,0.8598001418608153,6,-0.2930252797528886,-0.4955432947044319,0.28197691202600195,1,0,1,5,0.2689604669069025,-0.7850250438866518,-0.10119701650206231,-0.5252899732624455,1.0,0.0,2,0,2,1,2,5,7,0,3,1,2003.0,2,2.0,0.3813978546026923,5,5,2,-0.7407604083206012,-0.09600998301682771,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,8,2009,9,4,0,0
60,4,0.40075622687664353,0.16183368450566288,1,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,13,14,3,-0.5670159496749859,2,4,2,2,4,2,2,-0.22043423617400906,6,-0.2930252797528886,0.48079588733303563,0.1389955084239542,1,0,1,5,0.035877908066933924,1.216710650887311,-0.10119701650206231,1.0018447520787082,0.0,0.0,2,1,3,1,2,8,7,1,2,1,2005.0,2,2.0,1.0037243697702638,5,5,2,-0.7407604083206012,0.007595614183216661,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,2,2009,9,4,0,0
60,4,0.3180709763381057,-0.033015432221952176,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,1,13,14,3,-0.5670159496749859,2,4,2,2,1,2,2,0.04962435833469703,6,-0.2930252797528886,0.8335524682556638,0.7699293211441014,1,0,1,5,0.7263810565063339,0.5471323940107057,-0.10119701650206231,0.9877598812764898,0.0,0.0,2,1,3,1,2,7,7,0,3,1,2006.0,2,3.0,1.835041132568736,5,5,2,-0.7407604083206012,0.6292291973834829,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,8,2006,7,5,0,0
70,4,0.10101769377900129,1.950989253564791,1,1,3,3,0,4,0,4,2,2,0,5,7,7,1940,1950,1,1,8,8,3,-0.5670159496749859,3,2,1,4,4,2,6,-0.9691332664786333,6,-0.2930252797528886,1.0725166037193796,-0.044837724778678624,1,0,1,5,0.28697339835498137,2.0052731973134175,-0.10119701650206231,1.6117419585750488,0.0,0.0,2,0,4,1,4,10,7,2,5,1,1940.0,3,1.0,-0.5753130567743204,5,5,2,-0.2980898590178738,-0.7028427666170877,4.591107002363695,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2010,0,4,0,1
90,4,-0.5480598150103279,0.6861179231772014,1,1,0,3,0,4,0,11,2,2,2,2,6,5,1976,1976,1,1,10,11,3,-0.5670159496749859,3,4,1,4,4,1,5,1.0859467697827399,3,2.048090371044922,-0.3749233025179849,1.5347663531106108,1,4,1,5,1.3982342417824278,-0.7850250438866518,-0.10119701650206231,0.5969133928645575,0.0,0.0,2,0,4,2,4,8,7,0,3,1,1976.0,3,2.0,0.4696381813801838,5,5,2,-0.42456715881865303,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,7,2006,9,4,0,0
60,4,0.10101769377900129,-0.03413518810179058,1,1,0,3,0,2,0,8,8,2,0,5,7,5,1999,1999,1,1,13,14,1,1.0994275945979515,2,4,2,2,4,4,0,0.7258686437711318,6,-0.2930252797528886,-0.7754727105333562,-0.13561956833553435,1,0,1,5,-0.2282826290254383,1.636655202238492,-0.10119701650206231,1.1377641179046085,1.0,0.0,2,1,3,1,2,8,7,1,5,3,1999.0,2,2.0,-0.3848997200439441,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,6.567610186008179,-0.28593545802354126,0,3,0,1,-0.08959195989676072,6,2009,9,4,0,1
90,4,-1.3730059786357507,-0.283169296805127,1,1,0,3,0,4,0,7,2,2,2,2,4,3,1977,1977,1,1,8,8,3,-0.5670159496749859,3,4,2,2,4,1,2,2.192528327769633,6,-0.2930252797528886,-1.2761594705525703,0.8811370795012496,1,4,1,5,0.8335973543446665,-0.7850250438866518,-0.10119701650206231,0.035811709801057336,2.0,0.0,2,0,4,2,4,8,7,0,3,6,1979.0,1,0.0,-2.196148532845085,3,3,0,1.7966904189325326,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,8,2007,8,0,1,0
90,4,1.2808240265349535,2.023710546365172,1,1,3,2,0,4,0,11,2,2,2,2,5,4,1967,1967,1,1,6,11,3,-0.5670159496749859,3,4,1,4,4,0,6,-0.9691332664786333,6,-0.2930252797528886,2.4380259492263274,1.316889928574157,1,4,1,5,1.2212187014975167,-0.7850250438866518,-0.10119701650206231,0.4210061508971139,0.0,0.0,2,0,4,2,4,8,7,0,3,1,1967.0,3,2.0,0.47892663683044606,5,5,1,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2007,9,4,0,0
20,4,0.10101769377900129,0.9383824363082849,1,1,0,3,2,1,0,23,2,2,0,7,6,6,1958,1958,1,1,6,6,1,2.458306055196353,3,4,1,4,4,4,2,-0.725421851921996,5,1.799790226263336,-0.47050895670347126,-0.5282510417189353,1,2,1,0,0.6199313408638203,-0.7850250438866518,-0.10119701650206231,-0.17651653591736713,0.0,1.0,1,0,3,1,2,7,7,1,2,2,1958.0,2,2.0,0.24207102284875845,5,5,2,-0.7407604083206012,1.0436515861836604,-0.3596007501322808,-0.10333053085137019,3.8618362704066307,0,3,4,1,-0.08959195989676072,1,2009,0,0,0,1
50,5,1.2190205501328906,-0.01962799204831785,1,1,3,3,0,0,0,17,2,2,0,0,5,6,1890,1996,3,1,13,14,3,-0.5670159496749859,3,4,0,4,4,4,3,1.419677715842279,6,-0.2930252797528886,-1.2761594705525703,0.08225685620091938,1,4,1,5,0.23783529194781508,0.5238021411578623,2.4856300243169107,0.8383120297931242,0.0,0.0,1,0,2,1,4,7,7,0,3,5,1963.0,3,2.0,-0.07838069018528952,5,5,2,-0.36132850891826346,-0.7028427666170877,3.4390555127891593,-0.10333053085137019,-0.28593545802354126,0,3,3,1,-0.08959195989676072,9,2009,9,4,0,0
80,4,0.18969543993168606,-0.17144877641936546,1,1,3,3,0,4,0,12,2,2,0,7,5,6,1959,1959,1,1,6,6,1,0.1487718814221147,3,2,1,4,4,0,0,0.6731742838669941,1,1.4450757337182132,-1.0440228818163892,0.20935143718051738,1,4,1,5,0.12095618177656041,-0.7850250438866518,-0.10119701650206231,-0.6723676002026426,1.0,0.0,1,0,3,1,4,6,7,1,5,1,1959.0,2,1.0,1.5006567363592946,5,5,2,-0.060944921891412686,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,3,2006,9,4,0,0
20,4,0.7836513126881294,0.960226363932641,1,1,3,3,0,4,0,23,2,2,0,2,8,5,2002,2003,3,1,13,14,1,0.7527178639102933,2,4,2,2,4,0,2,1.8851445616621627,6,-0.2930252797528886,-0.5569912152522446,1.2805771911514148,1,0,1,5,1.2155205787487673,-0.7850250438866518,-0.10119701650206231,0.4153437042242899,1.0,0.0,2,0,3,1,2,9,7,1,2,1,2002.0,0,3.0,1.5563874690608681,5,5,2,-0.7407604083206012,3.0269587325845095,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,11,2007,9,4,0,0
60,4,-0.03701329945768772,0.8873805048962109,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,13,14,1,0.23824536030925225,2,4,2,2,4,3,6,-0.9691332664786333,6,-0.2930252797528886,0.854035108438268,-0.2627141493151323,1,0,1,5,-0.5005066823968191,1.174716195752193,-0.10119701650206231,0.6812348017067316,0.0,0.0,2,1,3,1,2,7,7,1,5,1,2002.0,2,2.0,0.005215408867070811,5,5,2,0.3975352898864121,0.7180339949835209,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,2,2006,9,4,0,0
20,4,0.5207389787793489,0.0969163321990043,1,1,3,3,0,4,0,14,2,2,0,2,6,7,1972,2006,3,1,10,11,3,-0.5670159496749859,3,4,1,4,4,4,0,1.1869442929323373,6,-0.2930252797528886,-0.8687825158096643,0.24793372069218106,1,4,1,5,0.7040365956482166,-0.7850250438866518,-0.10119701650206231,-0.09293786604307361,1.0,0.0,1,1,3,1,2,5,7,1,5,1,1972.0,2,2.0,0.943349409343559,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,3,2010,9,4,0,0
